,index,country,year,population,gdp,co2,co2_growth_prct
2755,11875,Ecuador,1980,8135850.0,52132724736.0,13.407,10.434
2756,11876,Ecuador,1981,8352607.0,54252142592.0,16.653,24.208
2757,11877,Ecuador,1982,8572618.0,54863245312.0,19.235,15.507
2758,11878,Ecuador,1983,8795879.0,53726523392.0,19.503,1.391
2759,11879,Ecuador,1984,9022978.0,55920451584.0,21.19,8.65
2760,11880,Ecuador,1985,9254308.0,58293686272.0,19.353,-8.669
2761,11881,Ecuador,1986,9490096.0,60010586112.0,15.194,-21.489
2762,11882,Ecuador,1987,9729380.0,56249614336.0,15.022,-1.131
2763,11883,Ecuador,1988,9969790.0,62261231616.0,17.169,14.288
2764,11884,Ecuador,1989,10210190.0,62369320960.0,20.154,17.387
2765,11885,Ecuador,1990,10449845.0,64188502016.0,16.458,-18.339
2766,11886,Ecuador,1991,10686277.0,67933605888.0,16.157,-1.827
2767,11887,Ecuador,1992,10914222.0,70873808896.0,21.96,35.913
2768,11888,Ecuador,1993,11132833.0,72804343808.0,24.089,9.694
2769,11889,Ecuador,1994,11347655.0,76428115968.0,13.54,-43.792
2770,11890,Ecuador,1995,11561683.0,78692040704.0,22.686,67.555
2771,11891,Ecuador,1996,11775223.0,80612106240.0,24.025,5.901
2772,11892,Ecuador,1997,11987840.0,84682932224.0,18.206,-24.218
2773,11893,Ecuador,1998,12199692.0,88055963648.0,22.313,22.558
2774,11894,Ecuador,1999,12412056.0,84464762880.0,21.364,-4.253
2775,11895,Ecuador,2000,12626511.0,85978873856.0,20.562,-3.755
2776,11896,Ecuador,2001,12845523.0,90060685312.0,22.94,11.564
2777,11897,Ecuador,2002,13070617.0,94405017600.0,24.753,7.904
2778,11898,Ecuador,2003,13301188.0,97644568576.0,26.747,8.054
2779,11899,Ecuador,2004,13534598.0,106398015488.0,28.786,7.623
2780,11900,Ecuador,2005,13770015.0,112806723584.0,29.97,4.113
2781,11901,Ecuador,2006,14009064.0,118595035136.0,29.092,-2.927
2782,11902,Ecuador,2007,14251838.0,122035339264.0,33.686,15.788
2783,11903,Ecuador,2008,14496800.0,130681241600.0,29.573,-12.208
2784,11904,Ecuador,2009,14742768.0,132343726080.0,32.503,9.908
2785,11905,Ecuador,2010,14989581.0,137955147776.0,34.826,7.145
2786,11906,Ecuador,2011,15237734.0,149848326144.0,37.398,7.388
2787,11907,Ecuador,2012,15483884.0,158295818240.0,37.409,0.028
2788,11908,Ecuador,2013,15722988.0,166128254976.0,39.655,6.004
2789,11909,Ecuador,2014,15957995.0,172762087424.0,43.731,10.28
2790,11910,Ecuador,2015,16195904.0,173044858880.0,41.276,-5.615
2791,11911,Ecuador,2016,16439588.0,169282355200.0,40.178,-2.66
2792,11912,Ecuador,2017,16696947.0,173290962944.0,40.076,-0.255
2793,11913,Ecuador,2018,17015672.0,175524675584.0,38.245,-4.567
2794,11914,Ecuador,2019,17343742.0,,40.264,5.28
2795,11915,Ecuador,2020,17588596.0,,34.457,-14.422
2796,11916,Ecuador,2021,17797736.0,,41.322,19.921
2797,12047,Egypt,1980,43748552.0,140607635456.0,45.176,5.331
2798,12048,Egypt,1981,44899572.0,146244911104.0,50.903,12.676
2799,12049,Egypt,1982,46088652.0,161850654720.0,56.431,10.861
2800,12050,Egypt,1983,47353672.0,174291288064.0,56.98,0.973
2801,12051,Egypt,1984,48676444.0,184976097280.0,63.704,11.8
2802,12052,Egypt,1985,50035844.0,197156323328.0,63.807,0.162
2803,12053,Egypt,1986,51424316.0,202297851904.0,74.393,16.59
2804,12054,Egypt,1987,52841316.0,207425830912.0,74.614,0.297
2805,12055,Egypt,1988,54298448.0,216114298880.0,74.309,-0.407
2806,12056,Egypt,1989,55765848.0,222664802304.0,71.905,-3.236
2807,12057,Egypt,1990,57214632.0,227979902976.0,75.218,4.607
2808,12058,Egypt,1991,58611032.0,241323327488.0,77.296,2.763
2809,12059,Egypt,1992,59989148.0,254191042560.0,79.94,3.421
2810,12060,Egypt,1993,61382204.0,269984907264.0,92.278,15.434
2811,12061,Egypt,1994,62775844.0,286215798784.0,84.556,-8.368
2812,12062,Egypt,1995,64166908.0,305979195392.0,94.89,12.222
2813,12063,Egypt,1996,65565196.0,328668905472.0,93.569,-1.393
2814,12064,Egypt,1997,66993732.0,354474459136.0,107.513,14.903
2815,12065,Egypt,1998,68446008.0,380472688640.0,121.466,12.978
2816,12066,Egypt,1999,69907888.0,409778257920.0,124.496,2.495
2817,12067,Egypt,2000,71371368.0,443940929536.0,140.35,12.734
2818,12068,Egypt,2001,72854256.0,475162705920.0,124.294,-11.44
2819,12069,Egypt,2002,74393760.0,501186265088.0,125.782,1.198
2820,12070,Egypt,2003,75963328.0,527963291648.0,146.463,16.441
2821,12071,Egypt,2004,77522424.0,560813244416.0,149.143,1.83
2822,12072,Egypt,2005,79075312.0,599346511872.0,165.044,10.661
2823,12073,Egypt,2006,80629664.0,649072410624.0,176.019,6.65
2824,12074,Egypt,2007,82218760.0,711521730560.0,185.907,5.618
2825,12075,Egypt,2008,83844784.0,772704108544.0,194.764,4.764
2826,12076,Egypt,2009,85501064.0,828245147648.0,203.17,4.316
2827,12077,Egypt,2010,87252416.0,895092326400.0,200.841,-1.146
2828,12078,Egypt,2011,89200056.0,919296081920.0,213.027,6.067
2829,12079,Egypt,2012,91240384.0,945768431616.0,213.734,0.332
2830,12080,Egypt,2013,93377896.0,971071815680.0,211.419,-1.083
2831,12081,Egypt,2014,95592328.0,1018607042560.0,226.899,7.322
2832,12082,Egypt,2015,97723792.0,1058643968000.0,224.48,-1.066
2833,12083,Egypt,2016,99784032.0,1104510713856.0,239.386,6.64
2834,12084,Egypt,2017,101789384.0,1159010320384.0,260.111,8.658
2835,12085,Egypt,2018,103740768.0,1221832605696.0,243.908,-6.229
2836,12086,Egypt,2019,105618672.0,,256.14,5.015
2837,12087,Egypt,2020,107465128.0,,235.82,-7.933
2838,12088,Egypt,2021,109262184.0,,249.624,5.854
2839,12219,El Salvador,1980,4509000.0,17280720896.0,2.119,-10.825
2840,12220,El Salvador,1981,4549183.0,15850661888.0,1.819,-14.188
2841,12221,El Salvador,1982,4599905.0,14958442496.0,1.752,-3.664
2842,12222,El Salvador,1983,4689685.0,15073953792.0,1.885,7.606
2843,12223,El Salvador,1984,4782222.0,15421202432.0,1.588,-15.756
2844,12224,El Salvador,1985,4876757.0,15722767360.0,1.965,23.739
2845,12225,El Salvador,1986,4970790.0,15830937600.0,1.967,0.11
2846,12226,El Salvador,1987,5067205.0,16252802048.0,2.414,22.719
2847,12227,El Salvador,1988,5170444.0,16515979264.0,2.433,0.769
2848,12228,El Salvador,1989,5270833.0,16692308992.0,2.547,4.693
2849,12229,El Salvador,1990,5367182.0,17260965888.0,2.475,-2.833
2850,12230,El Salvador,1991,5461074.0,18153449472.0,3.155,27.46
2851,12231,El Salvador,1992,5552210.0,19825256448.0,3.317,5.137
2852,12232,El Salvador,1993,5630994.0,21604952064.0,3.976,19.863
2853,12233,El Salvador,1994,5693040.0,23258529792.0,4.513,13.509
2854,12234,El Salvador,1995,5748201.0,25119266816.0,4.998,10.763
2855,12235,El Salvador,1996,5797142.0,25931149312.0,4.414,-11.681
2856,12236,El Salvador,1997,5842637.0,27444885504.0,5.416,22.681
2857,12237,El Salvador,1998,5885085.0,28907124736.0,5.731,5.825
2858,12238,El Salvador,1999,5923862.0,30355224576.0,5.588,-2.501
2859,12239,El Salvador,2000,5958482.0,31478454272.0,5.671,1.487
2860,12240,El Salvador,2001,5988102.0,32499939328.0,5.857,3.287
2861,12241,El Salvador,2002,6011278.0,33751220224.0,6.07,3.628
2862,12242,El Salvador,2003,6026854.0,35029540864.0,6.435,6.013
2863,12243,El Salvador,2004,6035653.0,36185186304.0,6.254,-2.813
2864,12244,El Salvador,2005,6037817.0,38001442816.0,6.298,0.702
2865,12245,El Salvador,2006,6034439.0,40054317056.0,6.718,6.671
2866,12246,El Salvador,2007,6044130.0,42202460160.0,6.846,1.902
2867,12247,El Salvador,2008,6068108.0,43393064960.0,6.405,-6.44
2868,12248,El Salvador,2009,6091181.0,42668179456.0,6.312,-1.44
2869,12249,El Salvador,2010,6114039.0,43862777856.0,6.319,0.098
2870,12250,El Salvador,2011,6137354.0,45520506880.0,6.499,2.861
2871,12251,El Salvador,2012,6161293.0,46608113664.0,6.472,-0.423
2872,12252,El Salvador,2013,6185641.0,48017379328.0,6.094,-5.832
2873,12253,El Salvador,2014,6209528.0,49026875392.0,6.151,0.93
2874,12254,El Salvador,2015,6231072.0,50319724544.0,6.668,8.399
2875,12255,El Salvador,2016,6250513.0,51736932352.0,6.596,-1.079
2876,12256,El Salvador,2017,6266661.0,53130547200.0,5.97,-9.492
2877,12257,El Salvador,2018,6276340.0,54756343808.0,6.41,7.368
2878,12258,El Salvador,2019,6280222.0,,7.423,15.811
2879,12259,El Salvador,2020,6292734.0,,6.501,-12.421
2880,12260,El Salvador,2021,6314165.0,,7.204,10.82
2881,12391,Equatorial Guinea,1980,282517.0,668928000.0,0.059,-5.882
2882,12392,Equatorial Guinea,1981,296959.0,708016000.0,0.07,18.75
2883,12393,Equatorial Guinea,1982,315749.0,721905024.0,0.073,5.263
2884,12394,Equatorial Guinea,1983,336756.0,760200000.0,0.062,-15.0
2885,12395,Equatorial Guinea,1984,358004.0,767654976.0,0.081,29.412
2886,12396,Equatorial Guinea,1985,378386.0,865150016.0,0.066,-18.182
2887,12397,Equatorial Guinea,1986,397281.0,846355968.0,0.081,22.222
2888,12398,Equatorial Guinea,1987,414778.0,882017984.0,0.099,22.727
2889,12399,Equatorial Guinea,1988,431597.0,907104000.0,0.106,7.407
2890,12400,Equatorial Guinea,1989,448434.0,894918976.0,0.117,10.345
2891,12401,Equatorial Guinea,1990,465560.0,917854016.0,0.062,-46.875
2892,12402,Equatorial Guinea,1991,483153.0,925022336.0,0.066,5.882
2893,12403,Equatorial Guinea,1992,501343.0,1054728192.0,0.066,0.0
2894,12404,Equatorial Guinea,1993,520247.0,1160722176.0,0.07,5.556
2895,12405,Equatorial Guinea,1994,540005.0,1275597184.0,0.077,10.526
2896,12406,Equatorial Guinea,1995,560744.0,1433333504.0,0.084,9.524
2897,12407,Equatorial Guinea,1996,582588.0,1938736000.0,0.128,52.174
2898,12408,Equatorial Guinea,1997,605579.0,3808985856.0,0.304,137.143
2899,12409,Equatorial Guinea,1998,629743.0,4506472960.0,0.264,-13.253
2900,12410,Equatorial Guinea,1999,655039.0,5587884544.0,0.407,54.167
2901,12411,Equatorial Guinea,2000,684986.0,6341192192.0,0.616,51.351
2902,12412,Equatorial Guinea,2001,719283.0,10710877184.0,2.964,381.548
2903,12413,Equatorial Guinea,2002,754127.0,12944267264.0,7.782,162.546
2904,12414,Equatorial Guinea,2003,789690.0,14778141696.0,7.962,2.307
2905,12415,Equatorial Guinea,2004,826368.0,18414356480.0,9.962,25.127
2906,12416,Equatorial Guinea,2005,864740.0,20168024064.0,8.039,-19.309
2907,12417,Equatorial Guinea,2006,905425.0,21346957312.0,7.108,-11.577
2908,12418,Equatorial Guinea,2007,948820.0,24766652416.0,5.584,-21.443
2909,12419,Equatorial Guinea,2008,994982.0,29298388992.0,6.101,9.252
2910,12420,Equatorial Guinea,2009,1043698.0,29853093888.0,5.39,-11.652
2911,12421,Equatorial Guinea,2010,1094538.0,27366670336.0,6.786,25.901
2912,12422,Equatorial Guinea,2011,1144590.0,29285787648.0,9.431,38.985
2913,12423,Equatorial Guinea,2012,1193641.0,31730929664.0,6.901,-26.831
2914,12424,Equatorial Guinea,2013,1243947.0,30419136512.0,8.196,18.773
2915,12425,Equatorial Guinea,2014,1295193.0,30256852992.0,7.672,-6.393
2916,12426,Equatorial Guinea,2015,1346974.0,28026101760.0,7.033,-8.325
2917,12427,Equatorial Guinea,2016,1398940.0,25287602176.0,7.56,7.492
2918,12428,Equatorial Guinea,2017,1450703.0,24166326272.0,7.862,3.991
2919,12429,Equatorial Guinea,2018,1502102.0,22750613504.0,6.008,-23.577
2920,12430,Equatorial Guinea,2019,1553037.0,,4.638,-22.809
2921,12431,Equatorial Guinea,2020,1596057.0,,4.989,7.571
2922,12432,Equatorial Guinea,2021,1634473.0,,5.225,4.724
2923,12563,Eritrea,1980,1657983.0,,,0.0
2924,12564,Eritrea,1981,1703797.0,,,0.0
2925,12565,Eritrea,1982,1751049.0,,,0.0
2926,12566,Eritrea,1983,1799819.0,,,0.0
2927,12567,Eritrea,1984,1849598.0,,,0.0
2928,12568,Eritrea,1985,1899246.0,,,0.0
2929,12569,Eritrea,1986,1949620.0,,,0.0
2930,12570,Eritrea,1987,2000360.0,,,0.0
2931,12571,Eritrea,1988,2051549.0,,,0.0
2932,12572,Eritrea,1989,2102135.0,,,0.0
2933,12573,Eritrea,1990,2149967.0,,0.0,-100.0
2934,12574,Eritrea,1991,2039225.0,,,
2935,12575,Eritrea,1992,1921162.0,,,
2936,12576,Eritrea,1993,1981424.0,,0.0,
2937,12577,Eritrea,1994,2042501.0,,0.744,
2938,12578,Eritrea,1995,2157227.0,,0.823,10.614
2939,12579,Eritrea,1996,2264083.0,,0.898,9.199
2940,12580,Eritrea,1997,2291571.0,,0.808,-10.018
2941,12581,Eritrea,1998,2322761.0,,0.586,-27.496
2942,12582,Eritrea,1999,2356488.0,,0.615,4.996
2943,12583,Eritrea,2000,2392888.0,,0.604,-1.791
2944,12584,Eritrea,2001,2461930.0,,0.626,3.625
2945,12585,Eritrea,2002,2547428.0,,0.601,-4.106
2946,12586,Eritrea,2003,2653393.0,,0.71,18.289
2947,12587,Eritrea,2004,2763143.0,,0.769,8.241
2948,12588,Eritrea,2005,2831735.0,,0.769,-0.009
2949,12589,Eritrea,2006,2880094.0,,0.549,-28.611
2950,12590,Eritrea,2007,2926172.0,,0.563,2.626
2951,12591,Eritrea,2008,3005783.0,,0.409,-27.336
2952,12592,Eritrea,2009,3083900.0,,0.497,21.487
2953,12593,Eritrea,2010,3147733.0,,0.497,0.005
2954,12594,Eritrea,2011,3207574.0,,0.556,11.762
2955,12595,Eritrea,2012,3252600.0,,0.605,8.767
2956,12596,Eritrea,2013,3296370.0,,0.621,2.686
2957,12597,Eritrea,2014,3323429.0,,0.631,1.706
2958,12598,Eritrea,2015,3340005.0,,0.631,-0.027
2959,12599,Eritrea,2016,3365288.0,,0.645,2.248
2960,12600,Eritrea,2017,3396933.0,,0.704,9.116
2961,12601,Eritrea,2018,3445380.0,,0.83,17.899
2962,12602,Eritrea,2019,3498819.0,,0.855,3.034
2963,12603,Eritrea,2020,3555869.0,,0.783,-8.458
2964,12604,Eritrea,2021,3620324.0,,0.821,4.783
2965,12739,Estonia,1980,1476989.0,22298157056.0,35.193,3.945
2966,12740,Estonia,1981,1485771.0,23113576448.0,34.52,-1.912
2967,12741,Estonia,1982,1495377.0,23954892800.0,35.172,1.888
2968,12742,Estonia,1983,1505721.0,24781533184.0,35.675,1.431
2969,12743,Estonia,1984,1516125.0,25425293312.0,35.994,0.895
2970,12744,Estonia,1985,1525790.0,25443762176.0,38.826,7.866
2971,12745,Estonia,1986,1536031.0,26143514624.0,38.824,-0.004
2972,12746,Estonia,1987,1547709.0,26398461952.0,37.895,-2.394
2973,12747,Estonia,1988,1559598.0,27713411072.0,38.002,0.282
2974,12748,Estonia,1989,1568053.0,29500420096.0,38.932,2.449
2975,12749,Estonia,1990,1570676.0,27066095616.0,36.922,-5.163
2976,12750,Estonia,1991,1565621.0,23969413120.0,34.139,-7.539
2977,12751,Estonia,1992,1540386.0,20260763648.0,24.423,-28.46
2978,12752,Estonia,1993,1504446.0,18240808960.0,19.44,-20.403
2979,12753,Estonia,1994,1475730.0,17654292480.0,20.046,3.119
2980,12754,Estonia,1995,1452777.0,18507421696.0,18.066,-9.876
2981,12755,Estonia,1996,1434670.0,19179796480.0,19.042,5.402
2982,12756,Estonia,1997,1421491.0,21099665408.0,18.685,-1.879
2983,12757,Estonia,1998,1411151.0,21616367616.0,16.942,-9.325
2984,12758,Estonia,1999,1403494.0,21088651264.0,15.955,-5.826
2985,12759,Estonia,2000,1396881.0,22945026048.0,15.5,-2.851
2986,12760,Estonia,2001,1388000.0,24006164480.0,15.9,2.58
2987,12761,Estonia,2002,1379241.0,25057701888.0,15.383,-3.253
2988,12762,Estonia,2003,1370663.0,26485059584.0,17.279,12.324
2989,12763,Estonia,2004,1362489.0,27701385216.0,17.342,0.366
2990,12764,Estonia,2005,1354665.0,29813616640.0,17.11,-1.341
2991,12765,Estonia,2006,1346711.0,32350019584.0,16.454,-3.831
2992,12766,Estonia,2007,1340576.0,34297835520.0,19.966,21.344
2993,12767,Estonia,2008,1337013.0,31920816128.0,17.89,-10.398
2994,12768,Estonia,2009,1334557.0,26784890880.0,14.441,-19.282
2995,12769,Estonia,2010,1331535.0,26952075264.0,19.003,31.591
2996,12770,Estonia,2011,1327435.0,28535476224.0,18.984,-0.096
2997,12771,Estonia,2012,1322682.0,29763610624.0,17.795,-6.265
2998,12772,Estonia,2013,1317985.0,30185959424.0,19.698,10.695
2999,12773,Estonia,2014,1314531.0,31037874176.0,18.86,-4.252
3000,12774,Estonia,2015,1314658.0,31485411328.0,15.847,-15.978
3001,12775,Estonia,2016,1315928.0,31962619904.0,17.559,10.806
3002,12776,Estonia,2017,1317550.0,33800136704.0,18.762,6.852
3003,12777,Estonia,2018,1322146.0,35409424384.0,17.935,-4.41
3004,12778,Estonia,2019,1327039.0,,12.38,-30.972
3005,12779,Estonia,2020,1329449.0,,9.343,-24.533
3006,12780,Estonia,2021,1328704.0,,10.449,11.838
3007,12911,Eswatini,1980,598568.0,1801349376.0,0.465,4.098
3008,12912,Eswatini,1981,616213.0,1924760576.0,0.436,-6.299
3009,12913,Eswatini,1982,634449.0,1952841344.0,0.436,0.0
3010,12914,Eswatini,1983,655515.0,1942272384.0,0.271,-37.815
3011,12915,Eswatini,1984,677313.0,1990645632.0,0.333,22.973
3012,12916,Eswatini,1985,702409.0,2029726848.0,0.44,31.868
3013,12917,Eswatini,1986,730156.0,2406444032.0,0.458,4.167
3014,12918,Eswatini,1987,758676.0,2646884096.0,0.436,-4.8
3015,12919,Eswatini,1988,794440.0,2846423552.0,0.436,0.0
3016,12920,Eswatini,1989,825960.0,3114432768.0,0.436,0.0
3017,12921,Eswatini,1990,854020.0,3420534784.0,0.96,120.168
3018,12922,Eswatini,1991,889719.0,3548878848.0,0.872,-9.16
3019,12923,Eswatini,1992,925170.0,3732391424.0,0.832,-4.622
3020,12924,Eswatini,1993,953454.0,3919793408.0,0.711,-14.537
3021,12925,Eswatini,1994,953745.0,4084366080.0,1.077,51.546
3022,12926,Eswatini,1995,953586.0,4356450304.0,1.063,-1.361
3023,12927,Eswatini,1996,973593.0,4598027776.0,0.788,-25.862
3024,12928,Eswatini,1997,990740.0,4766768640.0,1.143,45.116
3025,12929,Eswatini,1998,1005162.0,4867682304.0,1.161,1.603
3026,12930,Eswatini,1999,1018383.0,4986982400.0,1.238,6.625
3027,12931,Eswatini,2000,1030504.0,5050303488.0,1.209,-2.367
3028,12932,Eswatini,2001,1041400.0,5125500416.0,1.096,-9.394
3029,12933,Eswatini,2002,1050818.0,5280506880.0,1.081,-1.338
3030,12934,Eswatini,2003,1058808.0,5518729216.0,1.004,-7.119
3031,12935,Eswatini,2004,1065776.0,5696421888.0,1.0,-0.365
3032,12936,Eswatini,2005,1071895.0,6002942464.0,1.015,1.465
3033,12937,Eswatini,2006,1077747.0,6319745024.0,1.015,0.0
3034,12938,Eswatini,2007,1084015.0,6589486592.0,1.041,2.527
3035,12939,Eswatini,2008,1089885.0,6906669056.0,1.022,-1.761
3036,12940,Eswatini,2009,1094890.0,7131567104.0,1.059,3.584
3037,12941,Eswatini,2010,1099926.0,7332277248.0,0.997,-5.882
3038,12942,Eswatini,2011,1105379.0,7567466496.0,1.008,1.103
3039,12943,Eswatini,2012,1111453.0,7793097728.0,1.169,16.0
3040,12944,Eswatini,2013,1118329.0,8126636032.0,1.4,19.749
3041,12945,Eswatini,2014,1125872.0,8327527424.0,0.769,-45.026
3042,12946,Eswatini,2015,1133941.0,8445665792.0,0.868,12.857
3043,12947,Eswatini,2016,1142529.0,8425262080.0,1.055,21.519
3044,12948,Eswatini,2017,1151397.0,8586136576.0,0.986,-6.597
3045,12949,Eswatini,2018,1160430.0,8771760128.0,1.033,4.833
3046,12950,Eswatini,2019,1169620.0,,1.121,8.511
3047,12951,Eswatini,2020,1180663.0,,1.06,-5.454
3048,12952,Eswatini,2021,1192273.0,,1.087,2.565
3049,13083,Ethiopia,1980,34945472.0,38082969600.0,1.817,-1.445
3050,13084,Ethiopia,1981,35818844.0,38888415232.0,1.86,2.34
3051,13085,Ethiopia,1982,37213396.0,39483908096.0,1.474,-20.758
3052,13086,Ethiopia,1983,38235184.0,41460916224.0,1.835,24.482
3053,13087,Ethiopia,1984,39202892.0,40637087744.0,1.65,-10.054
3054,13088,Ethiopia,1985,40285960.0,37958074368.0,1.799,8.994
3055,13089,Ethiopia,1986,41455312.0,40403509248.0,2.195,22.046
3056,13090,Ethiopia,1987,42851960.0,44197122048.0,2.554,16.36
3057,13091,Ethiopia,1988,44511536.0,45041422336.0,2.64,3.354
3058,13092,Ethiopia,1989,46195952.0,45764087808.0,2.794,5.835
3059,13093,Ethiopia,1990,47878076.0,45030920192.0,2.987,6.886
3060,13094,Ethiopia,1991,49937436.0,41447817216.0,2.958,-0.939
3061,13095,Ethiopia,1992,52011560.0,37455360000.0,2.937,-0.735
3062,13096,Ethiopia,1993,53791672.0,37874282496.0,2.994,1.937
3063,13097,Ethiopia,1994,55620212.0,40711847936.0,2.197,-26.604
3064,13098,Ethiopia,1995,57476540.0,42631098368.0,2.506,14.052
3065,13099,Ethiopia,1996,59347656.0,46130257920.0,2.794,11.502
3066,13100,Ethiopia,1997,61233480.0,49275084800.0,2.98,6.656
3067,13101,Ethiopia,1998,63136492.0,48734085120.0,3.147,5.613
3068,13102,Ethiopia,1999,65077584.0,48438292480.0,3.094,-1.689
3069,13103,Ethiopia,2000,67031872.0,50326962176.0,3.463,11.912
3070,13104,Ethiopia,2001,69018936.0,52434132992.0,4.265,23.152
3071,13105,Ethiopia,2002,71073224.0,54501777408.0,4.432,3.918
3072,13106,Ethiopia,2003,73168848.0,53892042752.0,4.87,9.896
3073,13107,Ethiopia,2004,75301024.0,55845388288.0,5.159,5.92
3074,13108,Ethiopia,2005,77469944.0,61634772992.0,4.956,-3.924
3075,13109,Ethiopia,2006,79691056.0,67217117184.0,5.318,7.305
3076,13110,Ethiopia,2007,81996184.0,73421791232.0,5.84,9.804
3077,13111,Ethiopia,2008,84357104.0,79756500992.0,6.418,9.898
3078,13112,Ethiopia,2009,86755584.0,86391037952.0,6.453,0.559
3079,13113,Ethiopia,2010,89237800.0,94148632576.0,6.337,-1.806
3080,13114,Ethiopia,2011,91817936.0,104948621312.0,7.402,16.816
3081,13115,Ethiopia,2012,94451280.0,115914989568.0,8.109,9.54
3082,13116,Ethiopia,2013,97084376.0,126443028480.0,9.781,20.624
3083,13117,Ethiopia,2014,99746768.0,139096784896.0,12.017,22.856
3084,13118,Ethiopia,2015,102471896.0,152372019200.0,12.696,5.658
3085,13119,Ethiopia,2016,105293232.0,164904124416.0,14.347,13.004
3086,13120,Ethiopia,2017,108197944.0,181740830720.0,15.549,8.372
3087,13121,Ethiopia,2018,111129440.0,195740319744.0,15.808,1.669
3088,13122,Ethiopia,2019,114120592.0,,18.298,15.75
3089,13123,Ethiopia,2020,117190920.0,,17.041,-6.87
3090,13124,Ethiopia,2021,120283024.0,,17.793,4.412
3091,13355,Europe,1980,694118828.0,,7749.543,0.052
3092,13356,Europe,1981,697116693.0,,7467.951,-3.634
3093,13357,Europe,1982,699916913.0,,7408.063,-0.802
3094,13358,Europe,1983,702722575.0,,7414.517,0.087
3095,13359,Europe,1984,705518653.0,,7465.512,0.688
3096,13360,Europe,1985,708248300.0,,7789.581,4.341
3097,13361,Europe,1986,711128857.0,,7802.543,0.166
